"ItemCode","Packing","BarCode","SPrice","Qty"
"12348","Pc","8964000961681","190","1"
"4502","Pc","03651","190","1"
"12355","Pc","6260503621223","60","1"
"12356","POUCH","89991","110","1"
"12357","Pkt","710535717952","2370","1"
"3627","Pc","92201","120","1"
"12358","Box","90012","620","1"
"12359","ROLL","90021","990","1"
"12360","Pc","90031","430","1"
"12361","Box","90041","1130","1"
"12362","Pc","90051","220","1"
"12363","ROLL","90061","415","1"
"12364","Pc","90071","240","1"
"12365","Pc","6290181474989","1230","1"
"6365","JAR","27392","700","60"
"6365","Pkt","27393","75","5"
"6365","Pc","27394","15","1"
"141","JAR","8961014020700","1090","1"
"7423","Pkt","38952","95","1"
"12366","Pc","123661","560","1"
"12367","Pc","6941981202103","160","1"
"12367","Pc","6941981202905","160","1"
"12367","Pc","90103","160","1"
"12368","Pc","90111","165","1"
"12369","Pc","90121","215","1"
"12370","Pc","90131","390","1"
"12371","Pc","90141","370","1"
"12372","Pc","90151","190","1"
"12373","Pc","90161","410","1"
"12374","Pc","90171","55","1"
"12375","Pkt","90181","135","1"
"12376","Pc","90191","320","1"
"3808","Pc","94371","90","1"
"12377","Pc","90201","115","1"
"12378","Pc","90211","200","1"
"12379","Pc","90221","245","1"
"12380","Pc","90231","430","1"
"12381","Pc","90241","360","1"
"12382","Pc","90251","915","1"
"12383","Pc","90261","240","1"
"12384","Pc","6948619501942","90","1"
"12386","Pc","90291","245","1"
"12385","Pc","90281","190","1"
"12388","Pc","90311","980","1"
"12387","Pc","90301","495","1"
"12389","Pc","8964000102817","20","1"
"12390","Pc","6932802418889","155","1"
"12390","Pc","6932802420219","155","1"
"12390","Pc","6932802420806","155","1"
"11594","Pc","8512126884546","110","1"
"11594","Pc","6932802421612","110","1"
"11594","Pc","6920367239759","110","1"
"12391","Pc","8961005060128","490","1"
"12392","Pc","8961005060081","350","1"
"12393","POUCH","8964002474189","240","1"
"12393","POUCH","8964002474219","240","1"
"12393","POUCH","8964002474202","240","1"
"12393","POUCH","8964002474196","240","1"
"12395","Pkt","90381","100","1"
"12394","Pkt","90371","50","1"
"12396","Pkt","90391","180","1"
"12397","Pkt","90401","360","1"
"12398","Pkt","90411","95","1"
"12399","Pkt","90421","190","1"
"11764","POUCH","5000159471749","820","1"
"12435","Pc","705632329054","500","1"
"12436","Pkt","8964001416852","80","1"
"12437","Pc","","30","1"
"12438","Pc","6262167101417","60","1"
"12439","Pc","","35","1"
"12440","Pc","","30","1"
"12441","Pc","","25","1"
"12441","Pc","","25","1"
"12442","Pc","","35","1"
"12442","Pc","","35","1"
"12443","Pc","6260316616058","35","1"
"297","Pc","8961008219004","450","1"
"12443","Pc","0162300031660004","35","1"
"12444","Pc","","30","1"
"12445","Pc","","30","1"
"12445","Pc","","30","1"
"12446","Pc","6262987900818","25","1"
"12446","Pc","0162300298790041","25","1"
"12447","Box","8964001522034","115","1"
"12161","POUCH","8964002474455","230","1"
"12448","Pkt","8964002862559","160","1"
"8940","CRATE","","1450","12"
"12487","Pc","6945507878001","110","1"
"12490","Pc","1191331","2750","1"
"12489","Pc","1191321","2350","1"
"12488","Pc","1191311","4400","1"
"6732","Pc","1131431","3450","1"
"6719","Pc","1131301","3150","1"
"8413","BOTTLE","1149741","140","1"
"12491","TIN","8822111013005","820","1"
"11848","JAR","4006067084300","3350","1"
"12492","TIN","8859537400041","990","1"
"12493","JAR","8428916063193","820","1"
"12494","TIN","290000041619","550","1"
"12437","Pc","","30","1"
"12496","POUCH","6936363905277","5620","1"
"12497","POUCH","6936363905314","5430","1"
"12498","POUCH","8850477002296","5430","1"
"12499","POUCH","6936363905284","6590","1"
"5776","Pc","50189205","160","1"
"12501","Pc","1191441","190","1"
"12502","Pkt","1191451","1100","1"
"12503","Pkt","1191461","275","1"
"792","Pkt","8961014020496","210","1"
"1370","BUNDLE","8961014237412","430","1"
"5810","Pc","8961014236842","260","1"
"12505","Pc","8961014236781","145","1"
"12506","Pc","1191491","325","1"
"12507","Pc","1191501","595","1"
"12508","Pc","1191511","365","1"
"12510","Pc","1191531","635","1"
"12509","Pc","1191521","715","1"
"12511","Pc","1191541","695","1"
"12512","Pc","1191551","895","1"
"12513","Pc","1191561","1025","1"
"12514","Pc","1191571","785","1"
"12515","Pc","1191581","895","1"
"12516","Pc","1191591","895","1"
"12517","Pc","1191601","860","1"
"12518","Pc","6970183710246","380","1"
"12519","Pc","1191621","545","1"
"12520","Pc","1191631","475","1"
"12521","Pc","1191641","295","1"
"12522","Pc","1191651","490","1"
"12523","Pc","1191661","415","1"
"12524","Pc","1191671","365","1"
"12525","Pc","1191681","635","1"
"12526","Pc","1191691","285","1"
"12527","Pc","1191701","670","1"
"12528","Pc","1191711","185","1"
"12529","Pc","1191721","385","1"
"12530","Pkt","1191731","325","1"
"12531","Pc","1191741","175","1"
"12653","Pc","6246717621600","690","1"
"12532","Pc","1191751","195","1"
"12533","Pc","1191761","215","1"
"666","TIN","19211","250","1"
"12325","Pc","0162510025900147","50","1"
"12534","Pc","","30","1"
"12534","Pc","","30","1"
"6632","Box","7622210418470","9900","24"
"12535","Box","7622201818890","3000","24"
"12535","Pc","7622201818906","130","1"
"6631","Box","7622210627780","11500","24"
"6632","Pc","7622210417251","430","1"
"12564","Pc","1192071","335","1"
"12565","Pc","1192081","620","1"
"12566","Pc","1192091","710","1"
"12567","Pc","1192101","175","1"
"12568","Pc","1192111","285","1"
"12569","Pc","1192121","375","1"
"12570","Pc","1192131","245","1"
"12571","Pc","1192141","585","1"
"12572","Pc","1192151","1120","1"
"12573","Pc","1192161","525","1"
"12574","Pc","1192171","735","1"
"12575","Pc","1192181","845","1"
"12576","Pc","1192191","315","1"
"12577","Pc","1192201","940","1"
"12578","Pc","1192211","275","1"
"12579","Pc","1192221","395","1"
"12580","Pc","1192231","325","1"
"12581","Pc","1192241","345","1"
"12582","Pc","1192251","495","1"
"12583","Pc","1192261","250","1"
"12584","Pc","1192271","110","1"
"12585","Pc","1192281","315","1"
"12586","Pc","1192291","235","1"
"12587","Pc","1192301","590","1"
"12588","Pc","1192311","175","1"
"12589","Pc","1192321","225","1"
"12590","Pc","1192331","590","1"
"12591","Pc","1192341","890","1"
"12592","Pc","8964002137398","120","1"
"12593","Pc","8961101372699","230","1"
"12594","Pc","6916790268107","440","1"
"9807","Pc","3574660575361","180","1"
"9807","Pc","3574660483246","180","1"
"12068","Pc","8901030708114","330","1"
"12597","Pc","4005900359063","1760","1"
"2071","BOTTLE","3574669909556","780","1"
"12598","Pc","8901030740190","820","1"
"12599","Pc","8901207099106","240","1"
"12603","Pc","3574661295862","560","1"
"12604","Pc","6928001838078","390","1"
"12604","Pc","6928001838085","390","1"
"12605","Pc","3600542095983","820","1"
"12605","Pc","3600542096348","820","1"
"12605","Pc","3600542095822","820","1"
"12605","Pc","3600542095501","820","1"
"12606","Pc","6928001838702","690","1"
"12606","Pc","6928001838672","690","1"
"12607","Pc","3061375277012","2350","1"
"11076","Pc","3061375116014","2900","1"
"12608","Pc","8998866107693","620","1"
"12609","Pc","8901248297110","690","1"
"12610","Pc","8850252030421","190","1"
"12612","Pc","3355991002074","2250","1"
"12613","Pc","6294008900163","700","1"
"12614","Pkt","6916790260941","580","1"
"12615","Pc","4388353000011","230","1"
"12616","Pc","8904023008680","680","1"
"12617","Pc","8904023008673","380","1"
"12618","Pc","1192631","980","1"
"12619","Pc","6942560646783","480","1"
"12620","Pc","6932511218725","450","1"
"12623","Pc","182039000739","140","1"
"12624","Pc","182039000852","190","1"
"11654","Pkt","6130793007062","2280","1"
"3473","Pkt","1089991","390","1"
"3467","Pc","1089841","290","1"
"12625","Pc","1192701","770","1"
"12626","Pc","1192711","980","1"
"12627","Pc","1192721","245","1"
"12627","Pc","6954485965610","245","1"
"12627","Pc","6954485967812","245","1"
"6578","Pc","1129741","1870","1"
"12628","JAR","8886467072109","1080","1"
"12629","Pc","1192741","35","1"
"12630","Pkt","6291059028204","2850","1"
"12631","TIN","8411356528025","7730","1"
"12633","Pc","1192781","120","1"
"12634","Pc","1192791","195","1"
"12635","Pc","1192801","1890","1"
"12636","Pc","1192811","2980","1"
"5137","Pc","1112631","640","1"
"12637","Pc","1192821","195","1"
"12638","Pc","1192831","195","1"
"12639","Pc","1192841","2240","1"
"12640","Pc","1192851","440","1"
"5491","Pc","1117381","530","1"
"12641","Pc","1192861","530","1"
"12642","Pc","1192871","790","1"
"12643","POUCH","40111445","370","1"
"12643","POUCH","40111490","370","1"
"12644","TIN","7616100756865","1065","1"
"2680","Pc","1075621","2480","1"
"12645","Pc","1192901","475","1"
"12646","Pc","1192911","195","1"
"12647","Pc","1192921","1120","1"
"12648","Pc","1192931","325","1"
"12649","Pc","1192941","410","1"
"4551","Pc","1104241","640","1"
"6583","Box","1129791","1050","1"
"12650","Pc","1192951","1375","1"
"12439","Pc","","35","1"
"12651","BOTTLE","8964000844052","440","1"
"12652","Pc","9502930975294","220","1"
"9823","Pc","614514060025","730","1"
"12653","Pc","6246717265583","690","1"
"12653","Pc","6246717265606","690","1"
"12653","Pc","6246717265675","690","1"
"12653","Pc","6246717265668","690","1"
"12653","Pc","6246717265590","690","1"
"12653","Pc","6246717265637","690","1"
"12653","Pc","6246717265651","690","1"
"12653","Pc","6246717265620","690","1"
"12660","Pkt","1193051","575","1"
"12657","Pc","126571","140","1"
"12658","Pc","126581","140","1"
"12659","Box","1193041","1475","1"
"12661","Box","1193061","1765","1"
"12662","Box","1193071","2085","1"
"12663","Pc","1193081","545","1"
"12664","Pc","1193091","775","1"
"12665","Pc","1193101","1165","1"
"12666","Pc","1193111","390","1"
"12667","Pc","1193121","675","1"
"12668","Box","1193131","545","1"
"12669","Box","1193141","1875","1"
"12670","Pc","1193151","195","1"
"12671","Pc","126711","190","1"
"12672","Box","1193171","2085","1"
"12673","Box","1193181","745","1"
"12675","Pkt","1193201","235","1"
"12674","Pc","1193191","170","1"
"12679","Pc","1193241","410","1"
"12676","Pc","1193211","525","1"
"12677","Pc","1193221","525","1"
"12678","Pc","1193231","535","1"
"12680","Pc","1193251","215","1"
"12681","Pc","7622202278044","990","1"
"12682","Box","6221134005141","11040","24"
"12683","Box","6221134005127","11040","24"
"12684","Box","6294001800286","11040","24"
"12684","Pc","6294001800279","460","1"
"12682","Pc","6221134004922","460","1"
"12683","Pc","6221134004953","460","1"
"11091","Pc","6954842276571","160","1"
"11091","Pc","6954842276564","160","1"
"12686","Pc","8901396528500","280","1"
"12687","Pc","8901396523505","465","1"
"12690","Pc","7622201452766","1950","1"
"12689","Pc","8901233034201","1950","1"
"12691","Pc","8906006430419","350","1"
"12692","PATTA","8801062322855","100","1"
"12693","Pc","5413121367702","445","1"
"12693","Pc","5413121367689","445","1"
"12693","Pc","5413121367696","445","1"
"12693","Pc","5413121367719","445","1"
"12693","Pc","5413121367726","445","1"
"12693","Pc","5413121367733","445","1"
"12694","POUCH","8731379515209","160","1"
"12694","POUCH","8731379515193","160","1"
"12694","POUCH","8731379515179","160","1"
"12694","POUCH","8731379515186","160","1"
"12695","POUCH","6942836703639","1640","1"
"12696","Pc","7622210335647","990","1"
"12696","Pc","6221021195009","990","1"
"12696","Pc","7622210335630","990","1"
"12697","Pc","1193421","185","1"
"12698","Pc","8901207062865","670","1"
"12699","SACHET","7398881114590","40","1"
"12700","Pc","5903416003373","1290","1"
"12701","Pc","6922243351982","1490","1"
"12703","Pc","6293708007929","1030","1"
"12703","Pc","6293708006977","1030","1"
"12704","Pc","3320511254578","2740","1"
"12704","Pc","3320511254530","2740","1"
"12705","Pc","6291103661784","2480","1"
"12705","Pc","6291103661777","2480","1"
"12703","Pc","6293708006892","1030","1"
"12703","Pc","6293708006885","1030","1"
"12703","Pc","6293708014743","1030","1"
"12706","Pc","6293708002092","6850","1"
"12707","TIN","6904232253767","210","1"
"12708","TIN","6904237332764","170","1"
"12709","Box","6262147003748","950","30"
"12709","Pc","6262147003632","35","1"
"12709","Pc","6262147003618","35","1"
"12709","Pc","6262147003663","35","1"
"12709","Pc","6262147003656","35","1"
"12709","Pc","6262147003649","35","1"
"12709","Pc","6262147003625","35","1"
"12709","Pc","6260161548382","35","1"
"6366","Box","1127401","230","1"
"1488","Box","42551","230","1"
"12694","POUCH","8731379515162","160","1"
"12712","Pc","8961100022892","190","1"
"12712","Pc","8961100022885","190","1"
"10186","Box","6951823310859","2300","24"
"12716","Pc","1193611","790","1"
"12717","Pc","1193621","2480","1"
"12718","Pc","1193631","1430","1"
"12719","Pc","1193641","490","1"
"12720","Pc","1193651","1270","1"
"12721","Pc","1193661","1170","1"
"12722","Pc","1193671","1040","1"
"12723","Pc","1193681","1280","1"
"12724","Pc","1193691","1260","1"
"12725","Pc","1193701","1490","1"
"12726","Pc","1193711","495","1"
"12727","Pc","1193721","990","1"
"12728","Pc","1193731","820","1"
"12729","Pc","1193741","750","1"
"12730","Pc","1193751","960","1"
"12731","Pc","1193761","340","1"
"12732","Pc","1193771","430","1"
"12733","Pc","1193781","520","1"
"12734","Pc","1193791","1880","1"
"12735","Pc","1193801","680","1"
"12736","Pc","8719281111429","1520","1"
"12737","Pc","8718375527467","1320","1"
"12738","Pc","8718734853312","1320","1"
"12739","Pc","8718734853398","1320","1"
"12740","Pc","8718734853350","1320","1"
"12742","Pc","8699009443011","490","1"
"12742","Pc","8699009442977","490","1"
"12742","Pc","8699009443059","490","1"
"12742","Pc","8699009443042","490","1"
"12742","Pc","8699009443035","490","1"
"12742","Pc","8699009442984","490","1"
"12742","Pc","8699009442960","490","1"
"12742","Pc","8699009442991","490","1"
"12741","Pc","8689009439220","680","1"
"12741","Pc","8699009436006","680","1"
"12741","Pc","8689009439237","680","1"
"12741","Pc","8699009436037","680","1"
"12741","Pc","8699009435986","680","1"
"12741","Pc","8689009439244","680","1"
"12741","Pc","8699009436020","680","1"
"12743","JAR","6260272444863","1000","1"
"12743","JAR","0162130027240086","1000","1"
"7947","Pc","4211134577627","160","1"
"12748","Pkt","7702018020942","2280","1"
"911","BUNDLE","8961101232979","370","1"
"11467","Pkt","8964000821879","450","1"
"12751","POUCH","8964003275617","80","1"
"12752","POUCH","8964003275600","80","1"
"12753","POUCH","8964000822203","180","1"
"12754","POUCH","8964000811160","180","1"
"2067","Pc","4005900203809","1520","1"
"12755","TIN","5832145687694","195","1"
"12756","TIN","1194011","325","1"
"12757","Pc","6294355452612","2320","1"
"12760","Pc","6009679062962","240","1"
"12761","Pc","6009679061606","70","1"
"12762","JAR","6009679062924","115","1"
"12763","Pc","1194081","220","1"
"3706","Pc","1093011","190","1"
"12764","Pkt","1194091","220","1"
"12765","Pc","1194101","680","1"
"12766","Pc","1194111","480","1"
"12767","Pc","1194121","560","1"
"12768","Pc","1194131","770","1"
"12769","Pc","1194141","1480","1"
"12770","Pc","1194151","610","1"
"12771","Pc","1194161","820","1"
"12772","Pc","1194171","480","1"
"12773","Pc","1194181","1580","1"
"2812","5Kg","1077451","1900","5"
"2812","2Kg","1077452","760","2"
"2812","1kg","1077453","380","1"
"12774","Pc","1194191","750","1"
"12775","Pc","1194201","840","1"
"12776","Pc","1194211","590","1"
"12777","Pc","1194221","570","1"
"12778","Pc","1194231","780","1"
"12779","Pc","1194241","470","1"
"12780","Pc","1194251","680","1"
"12781","Pc","1194261","290","1"
"12782","Pc","1194271","390","1"
"12783","Pc","1194281","280","1"
"12784","Pc","1194291","370","1"
"12785","Pc","1194301","770","1"
"12786","Pc","1194311","370","1"
"12787","Pc","1194321","520","1"
"12788","Pc","1194331","240","1"
"12789","Pc","4005808225422","395","1"
"12789","Pc","4005900224897","395","1"
"12792","JAR","8964000749548","350","1"
"12793","Pc","8964000750650","350","1"
"9873","JAR","717273600089","780","1"
"12795","POUCH","4794227539509","500","1"
"12796","BOTTLE","8964000982983","260","1"
"12797","Pc","8964000982006","275","1"
"12797","Pc","8964000982020","275","1"
"12797","Pc","8964000982037","275","1"
"12798","Pc","6931078930101","280","1"
"12799","Pc","6931078931467","430","1"
"12800","Pc","6931078932211","650","1"
"12801","Pc","6931078930972","1190","1"
"12802","Pc","6931078931405","950","1"
"12803","Pc","6931078931757","1800","1"
"12804","Pc","6931078932235","1740","1"
"12804","Pc","6931078931115","1740","1"
"12805","Pc","6931078920065","1480","1"
"12807","Pc","1194521","75","1"
"12809","Pc","8964000019160","50","1"
"12810","Pkt","8964000019887","1220","1"
"12815","BOTTLE","1860074072803","80","1"
"12814","BOTTLE","1860076001016","100","1"
"12813","BOTTLE","1860236002051","100","1"
"12812","BOTTLE","1860236002082","100","1"
"12811","BOTTLE","1860076001047","100","1"
"12496","POUCH","8850477002289","5620","1"
"11620","Pc","8901200100038","440","1"
"1030","Pc","3574669908559","560","1"
"12817","Pc","1194621","630","1"
"12818","Pc","1194631","150","1"
"12819","Pkt","1194641","580","1"
"12820","Pc","1194651","95","1"
"12821","Pc","1194661","95","1"
"301","BOTTLE","8964001195849","550","1"
"12822","Pc","5000204141115","150","1"
